score,review,y
5,말이필요없어요ㅜㅜ 너무 맛있어요ㅜㅜ 일끝나고 힐링하네요,1
4,"서비스방식, 인테리어, 메뉴다 옛날스럽지만 오히려 새롭고 만족스러워용   다 맛있어요  식전빵이랑 디저트 샤베트도 구성져요 + 디저트가 싸구려 아수크림으로 바꼈어요 ㅠㅠㅠㅠ",1
3,,0
4,,1
1,학창시절 좋은 추억이 있는 곳이라 오랜만에 찾아가봤는데요 너무 실망스러워 리뷰 남깁니다.  1. 먼저 제가 자리에 앉기 전부터 식전빵이 나와있더라구요.. 그래서 제가 이거 제껀가요?라고 물어보기까지했네요...(돌아오는 대답은 제가 놓았는데요) 어쩌자는건지...;; 2. 저는 빠네를 시켰는데 서빙하시는 분이 아무말도 없이 식사만 툭 놓고 가서 기분이 안좋았네...,0
2,여긴 혼자 오면 식전빵을 안 주시는지요?;ㅎ 홀에 직원이 없어서 한참 기다려서 후식을 받았답니당,0
4,빠네먹으러 자주갔었어욤 존맛,1
1,쌉노맛,0
5,강남에서 이정도 가격과 맛이면 충분히 메리트 있다고 생각합니다! 아주 만족스러운 식사였습니당 식전빵도 부드럽고 맛있고 봉골레와 빠네 추천합니당 후식으로 샤베트도 꼭 먹구가세요~ 그리고 벨이 없어서 좀 아쉽지만 대신에 벨소리가? 안들려서 더 분위기 좋은 식당이 아니였나싶어요 재방문의사있습니당 ,1
3,쏘쏘해요,0
5,맛있어요!,1
5,분위기도 너무 좋고 맛도 항상 맛있어요,1
5,맛있고 분위기도 좋습니다,1
5,"여기는 스테이크도 빠네도, 피자도, 다 맛있어요. 강남역 뷰근에서 맛있는 파스타집 찾기 힘들던데 여기 한 번 가고나서 벌써 3-4번째 방문합니당 ㅎㅎㅎ.",1
4,뚜또베네 맛있음. 다만 서비스가 약간 아쉬웠던 게 식전빵은 서버분들이 제때제때 가져다주셔야 하는건데... 다른 테이블은 다 챙겨주면서 내가 있던 테이블은 계속 방치해두길래 보다못해서 내가 식전빵 달라고 했음. ,1
5,빠네맛있어요,1
5,맛있고 양 많고 친절해요!,1
4,파스타 맛집 많이 생겼지만 여긴 안없어졌음 좋겠네요. 감베리 바질 페스토 먹으러 오는 곳. ,1
5,,1
5,맛도 있고 서비스도 좋아요!!!,1
5,이름을 항상 못 외우지만 올 때 마다 기분 좋은 프라모바치오바치! 오늘도 입도 마음도 기분좋게 채우고 가용^^,1
5,빠네하면 생각나는곳인거같음 그리고 여기 아마 10년넘었을거에요 오래전부터 종종와서먹고 그럼,1
5,10년전부터 단골.,1
5,빠네랑 파스타가 아주 맛있었어요. 직원분들도 친절~,1
2,누가 c-8 아라비아따에 할라피뇨를 넣습니까 분위기는 좋지만 음식은 기대하지 마세요,0
5,음식도 금방나오고 맛있어요 그리고 친절해요!,1
1,초심을 잃은 건지 주방장을 잃은 건지? 2016년부터 갔던 곳인데 오랜만에 지인들 데려갔다가 미안할 정도였음 푹퍼진 면이야 그렇다고 치고 특히 연어샐러드 너무 실망 연어 1kg씩 사서 먹을 정도로 연어 좋아하고 연어를 남긴다는 건 상상할 수 없는 사람인데 남긴 연어 재활용인가 싶을 정도로 조각조각 잘린 부스러기만 나와서 찝찝해서 반이나 남겼네요 ,0
3,컨셉에 비해 맛은 쬐끔 구랬어용,0
5,너무 좋아하는곳 ^^,1
5,맛있어요,1
5,너무 친절하셔서 기분 좋았어요. 메뉴야 늘 존맛..,1
5,꽃게파스타 존맛이에요 꼭 드세요 가성비는 모르겠지만 시킨거중에 제일 맛있었음,1
5,굳굳,1
5,,1
1,,0
5,돈마호크 리코타 샐러드 간장치킨크림파스타 링거칵테일(무알콜),1
5,,1
4,가격 엥간함. 해리포터 좋아하면 좋아할 장소일듯. 분위기는 약간 다크한 할로윈 분위기.,1
5,브레이크타임 있는지 모르고 갔는데 1분 남기고 아슬아슬하게 갔는데도 받아주시고.. 감사합니다 ㅠㅠ 직원분들 다 친절하셨어요 음식도 적당히 맛있구~ 분위기도 좋어용. 담에 또 갈거에요!,1
3,,0
4,막 엄청 맛있는건 아닌데 인스타용?!   맛 없지도 않고 딱 적당 ㅎㅎ,1
4,,1
5,토마호크 스테이크 맛있어요 ㅎㅎ 특히 비계 부분 ㅠㅠㅠ 꽃게 파스타?? 먹었는데 날치알 엄청 많이 올려주시구 톡톡 터져서 맛있게 먹었습니당,1
2,"처음 방문에 맛이 좋아서 재방문했는데 주방장이 바뀌신건지... 맛이 애매하더라구요,,,",0
1,"진짜 최악, 앵간하면 다 잘 먹고 별 생각없는데  6/6일 6시쯤 방문했는데 음식 30분 넘게 걸려서 나왔는데도 스테이크는 다 식어있음; 심지어 스테이크에 같이 나오는 양송이는 차갑더라구요;  샐러드 야채도 시들시들해서 아삭아삭한 맛도 없어요 파리바게뜨 샐러드가 더 맛있어여 이런 음식점 처음 맛 없는건 둘째치고 성의 없는 음식이 진짜 최악이네요",0
5,이색데이트 코스로 추천드려요!! 그리고 돈마호크 스테이크!! 정말 맛있어요!! 특히 소스가 너무 최고에요!~!,1
5,이색적인 데이트를 하실 때  좋을 것 같아요! 가성비도 좋고 맛도 좋습니다~,1
5,맛도 있는데 가격도 착하고^^ 이색적인 분위기에 완전 좋았어용!! 데이트코스로 딱임!!ㅋㅋ,1
5,분위기도 새롭고 가격이 착해서 부담없아 가서 즐길 서 있는 곳이예요. 마녀 손가락아 있는 넓적다리 스테이크와 링거 칵테일은 인별용으로 꼭 시키세요 ㅋㅋ 로제리조또도 맛나고 다 맛있어요.,1
3,컨셉 진짜 특이해요 ㅋㅋㅋㅋㅋ 맛은 쏘쏘. 가게에 전반적으로 먼지가 좀 많아서 청소가 시급해보이고 직원분들 불친절했어요.,0
5,너무 맛있어요! 잘 먹었어요~!,1
2,바닥이 너무 미끌거림..  파채는 도끼로 써는듯,0
4,친구들과 즐겁게 식사하고 왔어요. 룸도 있어서 룸에서 먹으니 좋네요!,1
5,,1
1,원래 리뷰 아예안쓰는데 처음 씁니다.  오랜만에 왔는데 서비스는 개나 줘버리고 고기올려놓고 까먹은건지 뭔지 오지도 않고 이게 소고기인지 고무씹는건지 모르겠네요. 맛있다고 지인 데려왔는데 다신 안올거같아요 만원짜리 삼겹살집이 더 나았을듯 ,0
1,아니 고기 몇만원어치를 먹는데 계속 안구워주고 벨을 눌러도 묵묵 부답 진짜 비싼값내고 먹는데 짜증나 죽을뻔함,0
2,5월초 당일전화 예약방문. 주메뉴 3개 있는 고깃집에 안심이 없다함. 착석전에 카운터에서 알려주든가. 마늘 다 타들어가서 불렀더니 멀뚱거리며 어쩌라고 하는 표정으로 서있음. 테이블수 대비 인원이 많이 부족해보임. ,0
2,가격 대비 서비스나 실수 후 응대가 너무 별로입니다,0
1,,0
3,왠지 모르지만 맛의 기복이 있어요 그리고 나갈 때쯤이면 거의 훈제인간 됨,0
2,호불호가 확실히 갈릴 거 같아요,0
3,,0
2,후식도있었나요? 못먹음 (디너) 창고43스페셜,0
4,,1
4,고기질 좋고 잘 구워줌. 가격은 비싼 편.  (1인당 16.7만 지불),1
4,,1
4,맛있고 깔끔하고 친절하셨어요 고기 다 구워주시고 최고,1
2,좋은 고기를 맛 없게 구워먹는 곳이란 느낌을 받았습니다. 고기 상태는 좋은데 구워주시는 분에 따라 평가가 다른 것 같네요.,0
5,,1
1,,0
1,고기도 후식도 반찬도 어찌도 맛난 음식이 하나도 없나요  고기도 냄새나고 푸석푸석한 맛 깍두기도 아삭함이 전혀 없고 누룽지도 식감이 전혀 없고 반찬으로 나온 고사리 조차도 도대체 뭘 먹으라는건지...  초심을 잃으면 망해요,0
3,,0
2,팬은 무쇠팬인거 같은데 진짜 고기 못굽네요. 그냥 점심식사하는 거 외에는 비추. 돈아깝습니다,0
3,회식하기에 좋네요,0
2,좋은점: 고기 맛있다. 친절하다. 안 좋은 점: 1. 공기가 아주 매캐하다.  (환기 잘X 목 아픔) 2. 어둡다. 지하인데 창문 하나 없고 조명 어두움 3. 테이블 다닥다닥 붙어 씨끄럽다. 4. 비싼만큼 비싸다. 결론: 다신 안감. 창고43 삼성점이 훨씬 낫다,0
1,3명이서 30만원이나 먹었는데 자리도 구석탱이 주고 서빙도 엉망이고 분위기도 별루에요. 예약석 자리 텅텅 비었던데 저도 예약했는데 왜 자리를 그렇게 주나요? 기분 별루였어요,0
4,ㅣ,1
4,가게도 깔끔하고 디저트 잘먹음 ,1
5,,1
5,,1
3,디저트 존맛탱~,0
3,"2층이 넓어서 그런지 기계문제인지.. 와이파이 어느 자리에서도 아무것도 안되네요.. 직원분께서도 자주 안된다고 하셨습니다.  커피랑 포토존, 어두운 조명으로 생긴 분위기 때문에 주로 방문하는 카페 같습니다. 평일 오후 10시까지 영업하네요.",0
4,"6,500원이라는 가격이 비싸긴했지만 분위기 괜찮고 라즈베리라떼도 정말 맛있었어요 사람이 많아서 자리가 협소해요 강남의 다른 곳도 궁금하기에 재방문은 애매할 것 같아요",1
5,랑데자뷰는 징짜 자주가고싶응 곳 분위기도 예쁘고 좋다,1
3,맛이 넘 없어요  말차라떼 시켰는데 가루맛만 가득해서 반 이상 남김 뒤에건 뽕따 녹인맛,0
4,넓고 포토존 많아요 에어컨너무 쌔서 좀추어여,1
5,좋아여!,1
4,패션후르츠 맛있으ㅡㅁ 직원오빠 존잘 사랑해요 ,1
5,크로플 바삭하구 맛있어요!,1
3,"매운맛 라멘집 맛집을 갔는데 보통맛을 시켰더니, 배달맛집 느낌 ",0
2,오레오 케이크는 단짠 발란스가 좋아서 맛있게 잘 먹었습니다!  오로라 에이드는 김이 다 빠진 건지 원래 그런 건지 ... 보라색 알로애 쥬스 마시는 기분? 다른 하나는 한라봉에이드는 환타? 맛이라고 하시더군요  포토존이 곳곳에 마련되어 있어서 멋진 사진들이 나올 것 같더군요!  그리고 ... 손님들이 메뉴판 보고 고르고 있을 때  짜증내면서 재촉하지 말아주...,0
3,,0
3,가격에 비해 커피양이..^^ 강남이니까 이해합니다..맛은 있어요 ,0
1,쌍커풀없는 남직원 싸가지없음 ㅎㅎ ,0
5,,1
4,녹차라떼 존마탱이,1
4,맛있네요^^-또올게요ㅎ,1
5,랑데자뷰 녹차라떼 맛있어요! 인테리어가 화려하지 않고 소박해서 맘이 편안해요. 포토존 인기 많음! 디저트류 비주얼 예쁨!,1
2,갈때마다 느끼지만 식수로 제공되는 물에서 수돗물 맛이 나요.. 저만 그런게 아니고 지인들도 느꼈네요,0
3,점점 사람이 많아져서 별로고 조명이 좋게말하면 분위기 있지만  좀 답답하고 우중충해요,0
3,,0
5,레드 크림 파스타 짱맛 샐몬 포케 짱맛 !,1
5,알바아니고 진짜 평점 4.5점이 어떻게 나오는지 알수 있는 맛이었음. 모든 메뉴가 맛이 없는 메뉴는 없었음. 가격은 음식4개+음료2잔 해서 7만원인데 성인남성 셋이 먹기 딱 괜찮음. 크림소스스파게티 안에 들어있는 갈비가 존맛임. 그리고 밥을 따로 주는데 빨간색 밥을 줌. 밥이 레드.,1
3,이근방 음식점들은 (강남역) 다 광고 알바쓰더라 20대 초반 애기들이 많이 오다보니..블로그 협찬도 많이 때림 근데 여기의 장점은 브레이크 타임 없는것 그리고  가격이 무난함 근데 둘다 간이 좀 쎈편 파스타 안 갈비에선 냄새 좀 나고요 파스타가 좀 달긴해요 그래도 매운맛이 잡아주는편 한 번 간 걸로 만족 ,0
5,"파스타 보다는 스테이크 에 중점을 두면 좋을것 같다는 개인적인 생각이 들정도의 맛 이였습니다.  과연 이 금액대에 나올수 있는 맛인가. 물론 레드 크림 파스타도 맛있지만, 잊혀질만큼 스테이크가 맛있었습니다",1
5,,1
5,맛잇게 잘먹고왓어요,1
5,맛있어요.. 오랜만에 방문했는데..여전히 인기가 많네요. ,1
5,맛있습니다,1
5,분위기도 너무 좋고 너무 맛있어요~!,1
5,크림파스타가 맛있네요. 향이 좋음. 갈비 소스 맛도 나고 전반적으로 괜찮음. 다만 본인 양이 많다면 곱배기 꼭 시켜드시는걸 추천,1
1,솔직히 파스타 맛집이라고 할 수 없어요.  파스타가 너무 달아요. 파스타 만들어보신 분들은 알거에요. 상당히 달고 약간 떡볶이 소스 맛같아요.  소스를 밥에 비벼먹으라는데 김가루가 들어가요.  여기서 알 수 있어요. 한식느낌으로 하려는 것같은데 파스타를 전문적으로 하는 곳은 아니기에 파스타 맛집이라고 하기 힘들어요.   스테이크도 별로였어요. 큐브스테이크인...,0
2,그냥저냥 먹을만한집입니다.  재료의 질이 좋거나 음식을 잘하는 맛집은 결코 아니에요. 닭고기며 소고기면 질이 낮은 질기고 냄새나는걸 쓰네요.  음식 수준대비 손님은 많아서 회전율은 좋을텐데 왜 이런 재료 쓰는지 모르겠네요. 손님 대부분이 20대인데 그 나이대에서는 별로 질을 안 따지는건가 하는 생각도 듭니다.  평점은 높고 리뷰 많은건 이벤트 덕인것 같아요...,0
5,맛있어용!!!,1
5,레드크림파스타랑 스테이크가 정말 맛있네요 고기도 부드럽고 맛있어요~,1
2,곱빼기로 시켰는데 잘못나와서 말했더니 알겠다하고 조치를 안 해줌. 다른 사람한테 다시 말했더니 5분정도 걸린다고 했는데 한 15분은 기다림. 그 사이에 다른 음식은 다 먹음. 에이드도 다 먹고 탄산 리필해달라고 했는데 기다려도 안 해줘서 그냥 나옴.,0
5,"스테이크도 짭짤하니 맛있고, 파스타도 존맛탱 ㅎ 여기 왜 유명한지 알 것 같아용! 친구들 스토리에 자주 올라와서 와보고싶었는데 대만족하고갑니당  >_<",1
3,무난무난. 다만 메뉴판에 클라우드 생맥주 있는데 종로점 한정이라고 해서 아쉽...,0
5,맛있었습니다 ! 생일날 맞춰서 가면 할인도 해줘서 싸게 맛있게 먹었어요 ㅎㅎㅎ,1
5,맛있어용,1
5,오랜만에 온 바비레드! 깔끔하고 넓고 음식 플레이팅이 좋아요!! 다음에 또 오겠습니다  #바비레드 #강남역맛집,1
4,"레드 소이빈 파스타- 그릇의 크림이 꾸덕하고 고소하며, 파스타와 고기와의 조합이 좋다. 살짝 매콤해서 계속 먹고 싶고 밥과도 잘 어울린다. 다만 파스타 국물이 별로 없어 밥을 비벼먹기 쉽지 않다.  샐몬 파스타- 예쁜 꽃 모양이 시선을 끈다. 전체적으로 무난한 맛의 샐러드.  레드밥- 샐러드바에서 계속 리필할 수 있는 밥은 미리 해둬서 그런지 쌀이 메말라있...",1
5,마시씀,1
5,맛있어요!! #바비레드 #강남역맛집,1
5,강남역에 마음에 드는 맛집이 없었는데 드디어 발견했네요. 강추입니다,1
5,너무 맛있어요.강남역 맛집 찾았어요~~,1
5,웨이팅 기니까 시간 내서 가세요 짜고 기름져서 과식하게 되니까 조심,1
4,친절함 굿굿,1
5,,1
5,좋아요,1
5,ㆍ,1
3,알바생이 너무 불친절해서 다시는 가고 싶지 않은 곳. 멘보샤는 그냥 튀긴거니 맛있었던 것 같고 파스타는 괜찮았지만 더 맛있는곳이 더 많으니 재방문하지는 않을 것 같아요,0
4,,1
1,1층 주방 옆 자리 절대 가지마세요 화생방 훈련입니다. 연기때문에 죄다 기침하게 됩니다. 모기도 엄청 많음,0
2,유명하다길래 웨이팅도 해봤으나 그냥그럼,0
1,지하 담당 탈색하신 직원분 너무하십니다. 식사하는데 너무나 불쾌했습니다.  근래 최악의 외식이었습니다.    1. 접시 수저 한 세트를 덜 주셨는데 받는데 10분걸렸습니다. 차라리 셀프로 가져가게 하시면 좋으련만...  그래도 이 정도는 이해 가능합니다.      2. 음식이 늦게 나와 왜 이렇게 음식이 늦게 나오는지 2번 정도 여쭤봤더니 분주함에 화가 나...,0
3,"라구 그라탕,우육면 마라가 너무 강해서 난 별로였으나 지인은 잘먹었음. 멘보샤 2개를 반으로 나눠서 4피스라고 해놨는데 가격 개에바. 근데 멘보샤는 존맛.",0
